PstId|PhoId|StiBezeichnungS|StiSynonymS
13228|85068|Blommigt|Blommönster Blommönstrat Blommor
13229|85068|Den oumbärliga väskan|Utställningar
13230|85068|Föremålsbild|
13231|85068|Blomma|Blommor
13232|8203|Serafimerorden|Ordnar
13233|8203|Föremålsbild|
13234|68034|Kristina|Drottning Kristina
13235|68034|Rock|Kläder Dräkter Ytterplagg Rockar
13236|68034|Föremålsbild|
13237|68034|Persisk|
13238|86754|Dräkter|Kläder
13239|86754|Slängkappa|Caper Dräkter Ytterplagg Kläder Slängkappor
13240|86754|Rött|Röda
13241|86754|Föremålsbild|
13242|16767|Värja|Blankvapen
13243|16767|Stadskupp|
13244|16767|Fäste|
13245|16767|Kavel|
13246|16767|Föremålsbild|
13247|51011|Snusdosa|Snusdosor
13248|51011|Dosa|Dosor
13249|51011|Förvaring|Förvara
13250|51011|Föremålsbild|
13251|85251|Spjut|
13252|85251|Spetsdrängar|
13253|85251|Föremålsbild|
13254|85251|Vapen|
13258|86645|Serafimerorden|Ordnar
13259|86645|Fredrik I|
13260|86645|Kors|
13261|86645|Baksidan|
13262|86645|Föremålsbild|
13263|51008|Ur|Klocka Klockor Teknik
13264|51008|Fickur|
13265|51008|Tidmätning|
13266|51008|Teknik|
13267|51008|Föremålsbild|
13268|25326|Bakelser|
13270|25326|Marknadsföring|Bild använd i marknadsföring
13271|25326|Liggande|Marknadsföring
13272|8065|Väskor|
13273|8065|Den oumbärliga väskan|Utställningar
13274|8065|Föremålsbild|
13275|8065|Accessoarer|Dräkter Kläder
13276|8065|Djurmotiv|Djur
13277|68134|Hatt|Hattar Huvudbonader
13278|68134|Curt von Stedingk|
13279|68134|Fjädrar|
13280|68134|Föremålsbild|
13281|42449|Flintlåsstudsare|Jaktvapen Skjutvapen
13282|42449|Föremålsbild|
13283|16764|Bakelser|
13284|16764|Marknadsföring|Bild använd i marknadsföring
13285|16764|Liggande|Marknadsföring
13286|16764|Gustav II Adolf|Gustaf II Adolf
13287|59389|Väska|Väskor
13288|59389|Blåa|Blått
13289|59389|Scout|Scouterna
13290|59389|Den oumbärliga väskan|Utställningar
13291|59389|Sibylla|
13292|59389|Föremålsbild|
13293|86760|Detalj|Närbild Detaljer
13294|86760|Broderier|Broderade
13295|86760|Nättelduk|
13296|86760|Textilier|Tyger
13297|86760|Föremålsbild|
13298|25329|Fältmarskalkstav|
13299|25329|Marskalksstav|
13300|25329|Napoleon|
13301|25329|Föremålsbild|
13302|8206|Detalj|Närbild Detaljer
13303|8206|Stämpel|Stämplar
13304|8206|Sabel|Sablar Blankvapen
13305|8206|Ansats|
13308|8206|Föremålsbild|
13310|33891|Sabel|Sablar Blankvapen
13311|33891|Kavalleriofficer|
13312|33891|Fäste|
13313|33891|Föremålsbild|
13314|42450|Märke|Logotyp Logga Märken
13315|42450|Stämpel|Stämplar
13316|42450|Detalj|Närbild Detaljer
13317|42450|Sabel|Sablar Blankvapen
13318|42450|Föremålsbild|
13319|42450|Kavalleriofficer|
13320|85069|Väska|Väskor
13321|85069|Aftonväska|Aftonväskor
13322|85069|Vita|Vitt
13323|85069|Den oumbärliga väskan|Utställningar
13324|85069|Detalj|Närbild Detaljer
13325|85069|Föremålsbild|
13326|85069|Sibylla|
13327|76510|Väska|Väskor
13328|76510|Aftonväska|Aftonväskor
13330|76510|Den oumbärliga väskan|Utställningar
13331|76510|Föremålsbild|
13332|76510|Blåa|Blått
13333|85249|Ram|Ramar
13334|85249|Miniatyr|Miniatyrer
13335|85249|Porträtt|Konst
13337|85249|Gustafsson|
13338|85249|Profil|
13339|85249|Föremålsbild|
13340|86643|Storlek|
13341|86643|Serafimerorden|Ordnar
13342|86643|Föremålsbild|
13343|51006|Bakelser|
13344|51006|Stående|Marknadsföring
13345|33888|Minnesmedalj|Minnesmedaljer
13346|33888|Roslau|
13347|33888|Miniatyr|Miniatyrer
13348|33888|Föremålsbild|
13349|76507|Väska|Väskor
13350|76507|Den oumbärliga väskan|Utställningar
13351|76507|Maja|
13352|76507|Gunn|
13353|76507|Föremålsbild|
13354|68132|Förlovningsklänning|Förlovningsklänningar
13355|68132|Dräkter|Kläder
13356|68132|1920-tal|
13357|68132|Louise|
13358|68132|Svart|Svarta
13359|68132|Dammode|Trender Dammoden
13360|68132|Föremålsbild|
13361|50828|Väska|Väskor
13362|50828|Insidan|
13363|50828|Foder|
13364|50828|Den oumbärliga väskan|Utställningar
13365|50828|Bruna|Brunt
13366|50828|Handväska|Handväskor
13367|50828|Sibylla|
13368|50828|Föremålsbild|
13369|50828|Accessoarer|Dräkter Kläder
13370|76593|Rock|Kläder Dräkter Ytterplagg Rockar
13371|76593|Kolige|
13372|76593|Kristina|Drottning Kristina
13373|76593|1600-tal|
13374|76593|Föremålsbild|
13375|76593|Textilier|Tyger
13376|76593|Sammet|Sammets
13377|85252|Fäste|
13378|85252|Sabel|Sablar Blankvapen
13379|85252|Djurornament|Djurornamentering
13380|85252|Föremålsbild|
13382|85252|Officer|
13383|33708|Fåglar|Djur
13384|33708|Detalj|Närbild Detaljer
13385|33708|Den oumbärliga väskan|Utställningar
13386|33708|Föremålsbild|
13393|86399|Målning|Målningar Konst
13394|86399|Grönsaker|
13395|86399|Rotfrukter|Mat
13396|86399|Handel|
13398|86399|Kvinna|Kvinnor
13399|86399|Pumpor|Mat
13400|86399|Mat|
13401|86399|Föremålsbild|
13402|86399|Varor|
13403|86399|Aertsen|
13404|86399|Pieter|
13405|86399|Kål|
13406|86399|1500-tal|
13407|86577|Interiör|Interiörer
13408|86577|Parkett|Golv
13409|86577|Foto|Fotografier
13410|86577|Inredning|Interiörer
13411|86577|Fåtöljer|
13412|86577|Sittmöbler|
13413|86577|Salonger|
13414|86577|Erikslund|
13415|86578|Inredning|Interiörer
13416|86578|Ram|Ramar
13417|86578|Fåtöljer|
13418|86578|Parkett|Golv
13419|86578|Möbler|Möblemang
13420|86578|Erikslund|
13421|86578|Foto|Fotografier
13422|86578|Föremålsbild|
13423|86577|Föremålsbild|
13424|86579|Inredning|Interiörer
13425|86579|Möbler|Möblemang
13426|86579|Interiör|Interiörer
13427|86579|Krukväxter|
13428|86579|Solkatter|
13429|86579|Erikslund|
13430|86579|Foto|Fotografier
13431|86579|Sittmöbler|
13432|86579|Föremålsbild|
13433|86580|Inredning|Interiörer
13434|86580|Erikslund|
13435|86580|Foto|Fotografier
13436|86580|Föremålsbild|
13437|86582|Erikslund|
13439|86582|Foto|Fotografier
13440|86582|Föremålsbild|
13441|86583|Exteriör|Exteriörer Arkitektur
13442|86583|Erikslund|
13443|86583|Fontän|Fontäner
13444|86583|Byggnad|Byggnader
13445|86583|Foto|Fotografier
13446|86583|Föremålsbild|
13447|86584|Fontän|Fontäner
13448|86584|Erikslund|
13449|86584|Foto|Fotografier
13450|86584|Föremålsbild|
13455|86587|Bruddräkt|Brudar
13456|86587|Brudklänning|Brudklänning Bröllopskläder
13458|86587|Föremålsbild|
13459|86587|Dräkter|Kläder
13460|86589|Ringar|
13461|86589|Guld|
13463|86589|Spets|Spetsar
13464|86589|Föremålsbild|
13465|86590|Ringar|
13466|86590|Guld|
13467|86590|Föremålsbild|
13469|86594|Inredning|Interiörer
13470|86594|Stol|Stolar
13471|86594|Strumpor|
13472|86594|Föremålsbild|
13480|86590|Min innerligt älskade|Utställningar
13487|86615|Dukat bord|Dukningar
13488|86615|Matsalen|Rum Interiör
13489|86615|Inredning|Interiörer
13490|86615|Interiör|Interiörer
13491|86617|Detalj|Närbild Detaljer
13492|86617|Dukning|Dukningar
13493|86617|Dukat bord|Dukningar
13494|86617|Etikett|
13495|86617|Servis|Serviser
13496|86618|Detalj|Närbild Detaljer
13497|86618|Dukning|Dukningar
13498|86618|Liggande|Marknadsföring
13500|86620|Råvaror|
13501|86620|Köket|Interiör
13503|86620|Stående|Marknadsföring
13505|86620|Matvaror|
13507|86621|Matvaror|
13508|86621|Råvaror|
13509|86621|Köket|Interiör
13510|86621|Liggande|Marknadsföring
13512|86621|Leverantörsbordet|
13513|86620|Leverantörsbordet|
13514|86623|Leverantörsbordet|
13515|86623|Detalj|Närbild Detaljer
13516|86623|Matvaror|
13517|86623|Ägg|
13518|86623|Stående|Marknadsföring
13519|86624|Leverantörsbordet|
13520|86624|Detalj|Närbild Detaljer
13523|86624|Liggande|Marknadsföring
13524|86621|Interiör|Interiörer
13525|86637|Bestick|
13526|86637|Föremålsbild|
13527|86638|Bestick|
13528|86638|Etui|Etuier Förvaringar Askar
13529|86638|Föremålsbild|
13530|86639|Bestick|
13531|86639|Etui|Etuier Förvaringar Askar
13548|86665|Bestick|
13549|86665|Gaffel|Gafflar Bestick
13550|86665|Silver|
13551|86665|1700-tal|
13552|86667|Pappersdokument|
13553|86667|Säterier|
13554|86667|Föremålsbild|
13556|86677|Havsmotiv|Vatten Marinmåleri
13557|86677|Målning|Målningar Konst
13558|86677|Skepp|Båtar
13559|86677|Storm|
13560|86677|Föremålsbild|
13561|86677|Porcellis|
13562|86677|Jan|
13563|86677|Detalj|Närbild Detaljer
13566|86681|Blomsterstycke|
13567|86681|Bosschaert d.ä.|
13568|86681|Målning|Målningar Konst
13569|86681|Bukett|Buketter
13570|86681|Blommor|Blommigt Blomster
13571|86681|Vas|Vaser
13572|86681|Föremålsbild|
13577|86694|Griffier|
13578|86694|Vinter|Årstiderna
13579|86694|Målning|Målningar Konst
13580|86694|Landskap|
13581|86694|Föremålsbild|
13582|86695|Brueghel d.y.|Konst
13583|86695|Bondbröllop|Konst
13584|86695|Allmogen|
13585|86695|Målning|Målningar Konst
13586|86695|Föremålsbild|
13587|86696|Brueghel d.y.|Konst
13588|86696|Baksida|Baksidor
13589|86696|Föremålsbild|
13590|86698|Havsmotiv|Vatten Marinmåleri
13591|86698|Föremålsbild|
13592|86698|Porcellis|
13593|86698|Målning|Målningar Konst
13594|86700|Porcellis|
13595|86700|Baksida|Baksidor
13596|86700|Föremålsbild|
13597|86704|Floris|
13599|86639|Föremålsbild|
13600|86722|Familj|Folk
13601|86722|Porträtt|Konst
13602|86722|Gerhard Terborch|
13603|86722|Dräkter|Kläder
13604|86722|1600-tal|
13605|86722|Målning|Målningar Konst
13606|86722|Föremålsbild|
13607|86725|Breenbergh|
13608|86725|Mosesbarnet|Bibliskt Kristendomen
13609|86725|Målning|Målningar Konst
13610|86725|Allegori|Allegorier
13611|86725|Föremålsbild|
13612|86742|Ruysch|
13613|86742|Blommor|Blommigt Blomster
13614|86742|Bukett|Buketter
13615|86742|Stilleben|
13616|86742|Målning|Målningar Konst
13617|86742|Föremålsbild|
13618|86748|Stol|Stolar
13619|86748|Föremålsbild|
13620|86773|Porslin|
13621|86773|Kongelig Dansk Porcelainsfabrik|
13622|86773|Fat|Tallrikar
13623|86773|Kopp|Koppar
13624|86773|Blomdekor|Blomdekorer
13625|86773|Gulddekor|
13626|86773|Föremålsbild|
13627|86774|Askfat|
13628|86774|Kongelig Dansk Porcelainsfabrik|
13629|86774|Blomdekor|Blomdekorer
13630|86774|Porslin|
13631|86774|Guldkant|
13632|86774|Föremålsbild|
13633|86775|Skål|Skålar
13634|86775|Kustlandskap|
13635|86775|Amstel|
13636|86775|Porslin|
13637|86775|Föremålsbild|
13638|86777|Oude-Amstel|
13639|86777|Krämkoppar|
13640|86777|Porslin|
13641|86777|Föremålsbild|
13642|86777|Guldkant|
13643|86775|Oude-Amstel|
13644|86779|Fat|Tallrikar
13645|86779|Oude-Amstel|
13646|86779|Föremålsbild|
13647|86779|Blommor|Blommigt Blomster
13648|86779|Porslin|
13649|86779|Kopp|Koppar
13653|86896|Mat|
13654|86896|Maträtt|
13655|86896|Dukning|Dukningar
13657|86896|Måltider|
13658|86896|Stående|Marknadsföring
13659|86899|Fat|Tallrikar
13660|86899|Blomdekor|Blomdekorer
13661|86899|Zürich|
13662|86899|Kopp|Koppar
13663|86899|Porslin|
13664|86899|Föremålsbild|
13665|86904|Porslin|
13667|86904|Blomdekor|Blomdekorer
13668|86904|Nyon|
13669|86904|Fat|Tallrikar
13670|86904|Kopp|Koppar
13671|86904|Guldkant|
13672|86904|Föremålsbild|
13673|86908|Gardners|
13674|86908|Tallrik|Tallrikar Fat
13675|86908|Porslin|
13676|86908|Blomdekor|Blomdekorer
13677|86908|Föremålsbild|
13678|86911|Tournay|
13679|86911|Fat|Tallrikar
13680|86911|Kopp|Koppar
13681|86911|Porslin|
13682|86911|Blomdekor|Blomdekorer
13683|86911|Föremålsbild|
13684|86927|Fat|Tallrikar
13685|86927|Kopp|Koppar
13686|86927|Blomdekor|Blomdekorer
13687|86927|Guldkant|
13688|86927|Neapel|
13689|86927|Porslin|
13690|86927|Föremålsbild|
13691|86966|Rådjurssadel|Mat
13692|86966|Terrin|Terriner
13693|86966|Maträtt|
13694|86969|Anka|
13695|86969|Mat|
13696|86969|Matlagning|
13697|86972|Struvtratt|Struvjärn
13698|86972|Bruksföremål|
13699|86972|Föremålsbild|
13700|86975|Teknik|
13701|86975|Kastrull|Kastruller
13702|86975|Bruksföremål|
13703|86975|Köksredskap|Bruksföremål
13704|86975|Vattenkokare|Teknik
13705|86975|Föremålsbild|
13706|86978|Legymformare|Köksredskap
13707|86978|Formar|
13708|86978|Köksredskap|Bruksföremål
13709|86978|Föremålsbild|
13710|86981|Krustadjärn|
13711|86981|Köksredskap|Bruksföremål
13712|86981|Föremålsbild|
13713|86981|Jul|
13714|86982|Späcknålar|
13715|86982|Köksredskap|Bruksföremål
13716|86982|Föremålsbild|
13717|86982|Inventarielappar|
13718|86983|Såssil|Köksredskap
13719|86983|Köksredskap|Bruksföremål
13720|86983|Köksinredning|Köksinredningar
13721|86983|Föremålsbild|
13722|86989|Bordsplacering|
13723|86989|Etikett|
13724|86989|Föremålsbild|
13725|86989|Pappersdokument|
13726|86992|Foto|Fotografier
13727|86992|Porträtt|Konst
13728|86992|Ester Claesson|Ester Klaesson
13729|86992|Claesson|
13730|86992|Mamsell|
13731|86992|Kvinnor|Folk
13732|86992|Föremålsbild|
13733|86995|Herrmode|Herrmoden Trender
13734|86995|Män|
13735|86995|Foto|Fotografier
13736|86995|Föremålsbild|
13737|86998|Kylskåpet|
13738|86998|Förvaring|Förvara
13740|86998|Köksinredning|Köksinredningar
13741|86998|Föremålsbild|
13742|86998|Interiör|Interiörer
13743|87001|Lampett|
13744|87001|Teknik|
13745|87001|Belysning|Belysningar
13746|87001|Föremålsbild|
13747|87004|Porslinsfigur|Porslinsfigurer
13748|87004|Chelsea|
13749|87004|Europeiskt|
13750|87004|Föremålsbild|
13751|87004|1700-tal|
13756|86994|Pettersson|
13757|86994|John|
13758|86994|Gubbar|Män
13759|86994|Herrar|
13760|86994|Foto|Fotografier
13761|86994|Föremålsbild|
13763|86999|Isskåpet|
13764|86999|Förvaring|Förvara
13765|86999|Köket|Interiör
13766|86999|Miljöbild|Miljöbilder
13767|86620|Miljöbild|Miljöbilder
13768|86621|Miljöbild|Miljöbilder
13769|87000|Hissen|
13770|87000|Teknik|
13771|87000|Interiör|Interiörer
13772|87000|Miljöbild|Miljöbilder
13773|86988|Kontor|Arbetsplats
13774|86988|Katalogisering|
13775|86988|Tjänstefolk|Personal
13776|86988|Personal|
13777|86988|Interiör|Interiörer
13778|86988|Lampa|Belysning
13779|86988|Föremålsbild|
13780|86988|Foto|Fotografier
13781|87002|Mathissen|
13782|87002|Teknik|
13783|87002|Miljöbild|Miljöbilder
13784|87002|Stående|Marknadsföring
13785|87002|Interiör|Interiörer
13786|87003|Slaskhink|
13787|87003|Köksredskap|Bruksföremål
13788|87003|Köksinredning|Köksinredningar
13789|87003|Miljöbild|Miljöbilder
13790|87003|Diskhorn|
13791|86980|Osthyvel|
13792|86980|Köksredskap|Bruksföremål
13793|86980|Föremålsbild|
13794|86984|Meny|Matsedel
13795|86984|Maträtter|
13796|86984|Pappersdokument|
13797|86984|Layout|
13798|86984|Föremålsbild|
13799|86985|Meny|Matsedel
13800|86985|Bjudningar|
13801|86985|Maträtter|
13802|86985|Layout|
13803|86985|Grafik|Tryck
13804|86985|Föremålsbild|
13805|86985|Sekelskifte|Sekelskiftet 1900-tal
13806|86986|Meny|Matsedel
13807|86986|Grafik|Tryck
13808|86986|Maträtter|
13809|86986|Layout|
13810|86986|Monogram|
13811|86986|Föremålsbild|
13812|86986|Matsedel|
13813|89068|Skägg|Skäggiga
13814|89068|Föremålsbild|
13815|89074|Skägg|Skäggiga
13816|89075|Skägg|Skäggiga
13817|88958|Skägg|Skäggiga
13818|87187|Pipskägg|
13819|87303|Skägg|Skäggiga
13820|87718|Skägg|Skäggiga
13822|86965|Smörgåsar|Mat
13823|86965|Mat|
13824|86965|Miljöbild|Miljöbilder
13825|86965|Kaviar|
13826|86965|Garnering|
13827|86965|Smörgåsbord|Mat
13828|86967|Maträtt|
13829|86967|Gåslever|
13830|86967|Detalj|Närbild Detaljer
13831|86967|Bjudningar|
13832|86967|Tallrik|Tallrikar Fat
13833|86967|Glas|
13834|86965|Bjudningar|
13835|86968|Matlagning|
13836|86968|Råvaror|
13838|86968|Jordärtskockor|
13839|86968|Stilleben|
13840|86968|Köksredskap|Bruksföremål
13841|86968|Detalj|Närbild Detaljer
13842|86970|Matlagning|
13843|86971|Ingredienser|
13844|86971|Sköldpaddssoppa|
13845|86971|Falsk|Falska
13846|86971|Stilleben|
13847|86971|Köket|Interiör
13848|86971|Matlagning|
13849|86991|Tjänstefolk|Personal
13850|86991|Medaljer|
13851|86991|Foto|Fotografier
13852|86991|Porträtt|Konst
13853|86991|Föremålsbild|
13854|86991|Tjänstefolket|Personal
13855|86973|Köksredskap|Bruksföremål
13856|86973|Citronpress|Köksredskap
13857|86973|Föremålsbild|
13858|86976|Brödrost|Teknik Köksutrustning
13859|86976|Köksredskap|Bruksföremål
13860|86976|Föremålsbild|
13861|86977|Kastruller|
13862|86977|Köksredskap|Bruksföremål
13863|86977|Föremålsbild|
13864|86993|Resealbum|Resor Resa
13865|86993|Pettersson|
13866|86993|Gelotte|
13867|86993|Wilhelmina von Hallwyl|
13868|86993|Foto|Fotografier
13869|86993|Föremålsbild|
13870|86979|Smörkärna|
13871|86979|Köksredskap|Bruksföremål
13872|86979|Teknik|
13873|86979|Föremålsbild|
13874|86921|Kopp|Koppar
13875|86921|Porslin|
13876|86921|Europeiskt|
13877|86921|Capo di monte|
13878|86921|Föremålsbild|
13879|86921|1700-tal|
13880|86924|Porslin|
13881|86924|Neapel|
13882|86924|Europeiskt|
13883|86924|Guldkant|
13884|86924|Fat|Tallrikar
13885|86924|Kopp|Koppar
13886|86924|Föremålsbild|
13887|86926|Fat|Tallrikar
13888|86926|Kopp|Koppar
13889|86926|Gulddekor|
13890|86926|Porslin|
13891|86926|Kentaurer|
13892|86926|Föremålsbild|
13893|86926|Neapel|
13894|86926|Europeiskt|
13895|86906|Blomdekor|Blomdekorer
13896|86906|Krämkoppar|
13897|86906|Tournay|
13898|86906|Porslin|
13899|86906|Europeiskt|
13900|86906|Växtornament|Växtornamentering Dekoration
13901|86906|Rokoko|Rokokon
13902|86906|Föremålsbild|
13903|86929|Kaklat|Kakel
13905|86929|Vitt|Vita
13906|86909|Tallrik|Tallrikar Fat
13907|86909|Gulddekor|
13908|86909|Gardners|
13909|86909|Porslin|
13910|86909|Föremålsbild|
13911|86909|Europeiskt|
13912|86930|Trä|
13913|86930|Panel|
13914|86930|Bruna|Brunt
13915|86930|Inredning|Interiörer
13916|86930|Detalj|Närbild Detaljer
13917|86929|Inredning|Interiörer
13918|86929|Detalj|Närbild Detaljer
13920|86912|Figur|Figurer
13921|86912|Biskvi|
13922|86912|Berlin|
13924|86912|Föremålsbild|
13925|86910|Tallrikar|Fat
13926|86910|Rosor|Blommor
13927|86910|Blomdekor|Blomdekorer
13928|86910|Porslin|
13929|86910|Berlin|
13930|86910|Guldkant|
13931|86910|Europeiskt|
13932|86910|Föremålsbild|
13933|86913|Figur|Figurer
13934|86913|Berlin|
13935|86913|Biskvi|
13936|86913|Föremålsbild|
13937|86912|Porslin|
13938|86912|Europeiskt|
13939|86912|Mytologisk|Mytiska
13940|86913|Porslin|
13941|86913|Europeiskt|
13942|86913|Mytologisk|Mytiska
13943|86913|Ängel|Änglar
13944|86923|Fat|Tallrikar
13945|86923|Porslin|
13946|86923|Capo di monte|
13947|86923|Europeiskt|
13948|86923|Växtornament|Växtornamentering Dekoration
13949|86923|Föremålsbild|
13963|86894|Äppeltavla|
13964|86894|Äpplen|Frukt
13965|86894|Frukt|Frukter
13966|86894|Konst|
13967|86894|Kvinna|Kvinnor
13968|86894|Arbete|
13976|86895|Maträtt|
13977|86895|Matlagning|
13978|86895|Buljong|Mat
13979|86895|Stjärnor|
13980|86895|Stilleben|
13981|86895|Detalj|Närbild Detaljer
13982|86897|Frikadeller|
13983|86897|Maträtt|
13984|86897|Köket|Interiör
13985|86897|Detalj|Närbild Detaljer
13986|86897|Matlagning|
13987|86898|Äppeltavla|
13989|86898|Gården|
13990|86898|Äpplen|Frukt
13991|86898|Mytologisk|Mytiska
13992|86898|Konst|
13993|86898|Frukt|Frukter
13994|86915|Nyon|
13995|86915|Europeiskt|
13996|86915|Porslin|
13997|86915|Guldkant|
13998|86915|Blomdekor|Blomdekorer
13999|86915|Föremålsbild|
14000|86900|Nyon|
14001|86900|Rosetter|
14002|86900|Porslin|
14003|86900|Medaljonger|
14004|86900|Europeiskt|
14005|86901|Nyon|
14007|86901|Blommigt|Blommönster Blommönstrat Blommor
14008|86901|Porslin|
14009|86901|Tallrikar|Fat
14011|86901|Föremålsbild|
14012|86903|Porslin|
14013|86903|Nyon|
14015|86903|Kopp|Koppar
14016|86903|Fat|Tallrikar
14017|86903|Föremålsbild|
14018|86903|Gulddekor|
14019|86903|Festonger|
14020|86917|Fat|Tallrikar
14021|86917|Kopp|Koppar
14023|86917|Guldkant|
14024|86917|Landskap|
14025|86917|Capo di monte|
14026|86917|Porslin|
14027|86917|Europeiskt|
14028|86917|Föremålsbild|
14029|86919|Capo di monte|
14030|86919|Porslin|
14031|86919|Fat|Tallrikar
14032|86919|Kopp|Koppar
14034|86919|Guldkant|
14035|86919|Landskapsmotiv|
14036|86919|Föremålsbild|
14047|86780|Figurgrupp|Figurgrupper
14048|86780|Amoriner|
14049|86780|Porslin|
14050|86780|Figurer|
14051|86780|Biskvi|
14052|86780|Blindbock|
14053|86780|Zürich|
14054|86780|Europeiskt|
14055|86780|Föremålsbild|
