ObmId|ObmObjId|ObmTypMasseS|ObmMasseS|ObjAufId|AufAufgabeS
32800|27628|Höjd|115 mm|172|Skoklosters slott
32801|27628|kaliber|20,6 mm|172|Skoklosters slott
32802|27628|Längd|1225 mm|172|Skoklosters slott
32803|27628|Längd|pipa 143 mm|172|Skoklosters slott
33010|27689|Höjd|145 mm|172|Skoklosters slott
33011|27689|kaliber|13,6 mm|172|Skoklosters slott
33012|27689|Längd|1263 mm|172|Skoklosters slott
33013|27689|Längd|pipa 990 mm|172|Skoklosters slott
33479|27930|Längd|640 mm|172|Skoklosters slott
33483|27932|Längd|400 mm|172|Skoklosters slott
33484|27933|Bredd|58 mm|172|Skoklosters slott
33485|27933|Längd|960 mm|172|Skoklosters slott
33486|27934|Bredd|50 mm|172|Skoklosters slott
33487|27934|Längd|570 mm|172|Skoklosters slott
33488|27935|Bredd|110 mm|172|Skoklosters slott
33489|27935|Längd|570 mm|172|Skoklosters slott
33490|27936|Längd|740 mm|172|Skoklosters slott
33491|27190|Bredd|170 mm|172|Skoklosters slott
33492|27190|Längd|905 mm|172|Skoklosters slott
33493|27191|Bredd|150 mm|172|Skoklosters slott
33494|27191|Längd|870 mm|172|Skoklosters slott
33748|28111|Bredd|215 mm|172|Skoklosters slott
33749|28111|Höjd|195 mm|172|Skoklosters slott
33750|28111|Längd|455 mm|172|Skoklosters slott
33751|28112|kaliber|15 mm|172|Skoklosters slott
33752|28112|Längd|275 mm|172|Skoklosters slott
33922|27218|Bredd|265 mm|172|Skoklosters slott
33923|27218|Höjd|120 mm|172|Skoklosters slott
33924|27218|Längd|259 mm|172|Skoklosters slott
34005|28247|Bredd|492 mm|172|Skoklosters slott
34006|28247|Höjd|710 mm|172|Skoklosters slott
34054|28258|Bredd|klinga 22,5 mm|172|Skoklosters slott
34055|28258|Längd|1170 mm|172|Skoklosters slott
34056|28258|Längd|klinga 1030 mm|172|Skoklosters slott
34252|28335|Bredd|27 mm|172|Skoklosters slott
34253|28335|Längd|931 mm|172|Skoklosters slott
34254|28336|Bredd|31 mm|172|Skoklosters slott
34255|28336|Längd|1067 mm|172|Skoklosters slott
34256|28336|Längd|klinga 914 mm|172|Skoklosters slott
34426|28386|Bredd|160 mm|172|Skoklosters slott
34427|28386|Längd|900 mm|172|Skoklosters slott
34428|28386|Längd|klinga 780 mm|172|Skoklosters slott
34473|28404|Bredd|39 mm|172|Skoklosters slott
34474|28404|Höjd|pil 94 mm|172|Skoklosters slott
34475|28404|Längd|1020 mm|172|Skoklosters slott
34476|28404|Längd|klinga 885 mm|172|Skoklosters slott
34479|28004|Diameter|570 mm|172|Skoklosters slott
34488|28408|Bredd|45 mm|172|Skoklosters slott
34489|28408|Längd|1530 mm|172|Skoklosters slott
34490|28408|Längd|klinga 1124 mm|172|Skoklosters slott
34491|28409|Bredd|55 mm|172|Skoklosters slott
34492|28409|Höjd|148 mm|172|Skoklosters slott
34493|28409|Längd|205 mm|172|Skoklosters slott
34494|28412|Bredd|580 mm|172|Skoklosters slott
34495|28412|Höjd|410 mm|172|Skoklosters slott
34496|28412|Längd|580 mm|172|Skoklosters slott
34623|28460|Höjd|130 mm|172|Skoklosters slott
34624|28460|Längd|385 mm|172|Skoklosters slott
35134|28039|Bredd|240 mm|172|Skoklosters slott
35135|28039|Längd|420 mm|172|Skoklosters slott
35137|28041|Höjd|365 mm|172|Skoklosters slott
35138|28041|Längd|1420 mm|172|Skoklosters slott
35236|28800|Bredd|125 mm|172|Skoklosters slott
35237|28800|Längd|830 mm|172|Skoklosters slott
35256|28810|Bredd|170 mm|172|Skoklosters slott
35257|28810|Höjd|275 mm|172|Skoklosters slott
35336|28833|Bredd|18 mm|172|Skoklosters slott
35337|28833|Längd|32 mm|172|Skoklosters slott
35338|28834|Bredd|19 mm|172|Skoklosters slott
35339|28834|Bredd|25 mm|172|Skoklosters slott
35340|28834|Längd|33,5 mm|172|Skoklosters slott
35341|28834|Längd|33 mm|172|Skoklosters slott
35350|28647|Bredd|21,4 mm|172|Skoklosters slott
35351|28647|Bredd|20,5 mm|172|Skoklosters slott
35352|28647|Längd|31,2 mm|172|Skoklosters slott
35353|28647|Längd|32,5 mm|172|Skoklosters slott
35354|28648|Bredd|20,3 mm|172|Skoklosters slott
35355|28648|Bredd|20,3 mm|172|Skoklosters slott
35356|28648|Längd|33,2 mm|172|Skoklosters slott
35357|28648|Längd|33,2 mm|172|Skoklosters slott
35378|28913|Diameter|120 mm|172|Skoklosters slott
35379|28913|Längd|685 mm|172|Skoklosters slott
35558|28046|Bredd|270 mm|172|Skoklosters slott
35559|28046|Längd|1730 mm|172|Skoklosters slott
35560|28047|Bredd|230 mm|172|Skoklosters slott
35561|28047|Längd|960 mm|172|Skoklosters slott
37645|30025|Bredd|40 mm|172|Skoklosters slott
37646|30025|Längd|4611 mm|172|Skoklosters slott
37749|30056|Bredd|14 mm|172|Skoklosters slott
37750|30056|Längd|410 mm|172|Skoklosters slott
37761|30062|Bredd|38 mm|172|Skoklosters slott
37762|30062|Längd|460 mm|172|Skoklosters slott
37763|30063|Bredd|17 mm|172|Skoklosters slott
37764|30063|Längd|1140 mm|172|Skoklosters slott
37823|30094|Bredd|46 mm|172|Skoklosters slott
37824|30094|Längd|860 mm|172|Skoklosters slott
37883|30107|Bredd|800 mm|172|Skoklosters slott
37884|30107|Bredd|800 mm|172|Skoklosters slott
37885|30107|Längd|2900 mm|172|Skoklosters slott
37886|30107|Längd|2880 mm|172|Skoklosters slott
37887|30108|Bredd|410 mm|172|Skoklosters slott
37888|30108|Bredd|410 mm|172|Skoklosters slott
37889|30108|Längd|2400 mm|172|Skoklosters slott
37890|30108|Längd|2370 mm|172|Skoklosters slott
38379|30372|Bredd|610 mm|172|Skoklosters slott
38380|30372|Höjd|125 mm|172|Skoklosters slott
38381|30372|Längd|660 mm|172|Skoklosters slott
38551|29822|Bredd|120 mm|172|Skoklosters slott
38552|29822|Längd|460 mm|172|Skoklosters slott
38736|30520|Bredd|500 mm|172|Skoklosters slott
38737|30520|Höjd|530 mm|172|Skoklosters slott
38738|30520|Längd|600 mm|172|Skoklosters slott
38739|30521|Bredd|450 mm|172|Skoklosters slott
38740|30521|Höjd|100 mm|172|Skoklosters slott
38741|30521|Längd|580 mm|172|Skoklosters slott
38826|30550|Bredd|440 mm|172|Skoklosters slott
38827|30550|Höjd|200 mm|172|Skoklosters slott
38828|30550|Längd|470 mm|172|Skoklosters slott
39075|30627|Bredd|400 mm|172|Skoklosters slott
39076|30627|Höjd|100 mm|172|Skoklosters slott
39077|30627|Längd|400 mm|172|Skoklosters slott
39078|30628|Bredd|1360 mm|172|Skoklosters slott
39079|30628|Längd|2120 mm|172|Skoklosters slott
39083|30630|Bredd|1400 mm|172|Skoklosters slott
39084|30630|Höjd|330 mm|172|Skoklosters slott
39085|30630|Längd|4500 mm|172|Skoklosters slott
39086|30631|Bredd|130 mm|172|Skoklosters slott
39087|30631|Längd|460 mm|172|Skoklosters slott
39088|30632|Bredd|130 mm|172|Skoklosters slott
39089|30632|Längd|470 mm|172|Skoklosters slott
39365|30728|Höjd|1325 mm|172|Skoklosters slott
39366|30728|Bredd|2735 mm|172|Skoklosters slott
39493|30757|Bredd|540 mm|172|Skoklosters slott
39494|30757|Höjd|300 mm|172|Skoklosters slott
39495|30757|Längd|960 mm|172|Skoklosters slott
39496|30758|Bredd|455 mm|172|Skoklosters slott
39497|30758|Höjd|310 mm|172|Skoklosters slott
39498|30758|Längd|1280 mm|172|Skoklosters slott
39499|30759|Bredd|490 mm|172|Skoklosters slott
39500|30759|Höjd|330 mm|172|Skoklosters slott
39501|30759|Längd|1270 mm|172|Skoklosters slott
39502|30760|Bredd|460 mm|172|Skoklosters slott
39503|30760|Höjd|340 mm|172|Skoklosters slott
39504|30760|Längd|1340 mm|172|Skoklosters slott
39505|30761|Bredd|450 mm|172|Skoklosters slott
39506|30761|Höjd|320 mm|172|Skoklosters slott
39507|30761|Längd|1100 mm|172|Skoklosters slott
39662|30818|Bredd|330 mm|172|Skoklosters slott
39663|30818|Längd|500 mm|172|Skoklosters slott
39664|30819|Bredd|600 mm|172|Skoklosters slott
39665|30819|Längd|610 mm|172|Skoklosters slott
40153|31011|Bredd|494 mm|172|Skoklosters slott
40154|31011|Höjd|405 mm|172|Skoklosters slott
40155|31011|Längd|580 mm|172|Skoklosters slott
40156|31012|Bredd|345 mm|172|Skoklosters slott
40157|31012|Höjd|287 mm|172|Skoklosters slott
40158|31012|Längd|675 mm|172|Skoklosters slott
40336|31091|Bredd|550 mm|172|Skoklosters slott
40337|31091|Djup|590 mm|172|Skoklosters slott
40338|31091|Höjd|1000 mm|172|Skoklosters slott
40339|31092|Bredd|550 mm|172|Skoklosters slott
40340|31092|Djup|585 mm|172|Skoklosters slott
40341|31092|Höjd|990 mm|172|Skoklosters slott
40381|31110|Höjd|296 mm|172|Skoklosters slott
40382|31110|Bredd|335 mm|172|Skoklosters slott
40383|31111|Höjd|660 mm|172|Skoklosters slott
40384|31111|Bredd|960 mm|172|Skoklosters slott
40644|31214|Bredd|970 mm|172|Skoklosters slott
40645|31214|Höjd|545 mm|172|Skoklosters slott
40686|31230|Bredd|470 mm|172|Skoklosters slott
40687|31230|Djup|460 mm|172|Skoklosters slott
40688|31230|Höjd|895 mm|172|Skoklosters slott
40689|31231|Bredd|475 mm|172|Skoklosters slott
40690|31231|Djup|460 mm|172|Skoklosters slott
40691|31231|Höjd|915 mm|172|Skoklosters slott
40954|31370|Diameter|760 mm|172|Skoklosters slott
40955|31370|Längd|770 mm|172|Skoklosters slott
40956|31371|Bredd|69 mm|172|Skoklosters slott
40957|31371|Längd|275 mm|172|Skoklosters slott
40958|31371|Tjocklek|48 mm|172|Skoklosters slott
40959|31372|kaliber|44 mm|172|Skoklosters slott
40960|31372|Längd|730 mm|172|Skoklosters slott
40961|31373|Diameter|355 mm|172|Skoklosters slott
40962|31373|Längd|840 mm|172|Skoklosters slott
40963|31374|kaliber|43,5 mm|172|Skoklosters slott
40964|31374|Längd|730 mm|172|Skoklosters slott
40965|31375|Diameter|355 mm|172|Skoklosters slott
40966|31375|Längd|840 mm|172|Skoklosters slott
40967|31376|Bredd|79,5 mm|172|Skoklosters slott
40968|31376|Längd|285 mm|172|Skoklosters slott
40969|31376|Tjocklek|64 mm|172|Skoklosters slott
40970|31377|kaliber|27,5 mm c|172|Skoklosters slott
40971|31377|Längd|630 mm|172|Skoklosters slott
40972|31378|Diameter|340 mm|172|Skoklosters slott
40973|31378|Längd|1000 mm|172|Skoklosters slott
41082|31421|Bredd|500 mm|172|Skoklosters slott
41083|31421|Djup|500 mm|172|Skoklosters slott
41084|31421|Höjd|935 mm|172|Skoklosters slott
41180|31455|Längd|1830 mm|172|Skoklosters slott
41202|31465|Bredd|830 mm|172|Skoklosters slott
41203|31465|Höjd|628 mm|172|Skoklosters slott
41204|31465|Längd|1440 mm|172|Skoklosters slott
41305|29183|Bredd|940 mm|172|Skoklosters slott
41306|29183|Höjd|805 mm|172|Skoklosters slott
41307|29184|Bredd|1060 mm|172|Skoklosters slott
41308|29184|Höjd|775 mm|172|Skoklosters slott
41594|31661|Diameter|254 mm|172|Skoklosters slott
41595|31661|Tjocklek|4,4 mm|172|Skoklosters slott
41655|31682|Bredd|83 mm|172|Skoklosters slott
41656|31682|Längd|373 mm|172|Skoklosters slott
41657|31682|Tjocklek|6 mm|172|Skoklosters slott
41816|31723|Bredd|80 mm|172|Skoklosters slott
41817|31723|Höjd|66 mm|172|Skoklosters slott
41818|31723|Längd|345 mm|172|Skoklosters slott
41827|31729|Diameter|94,5 mm|172|Skoklosters slott
41828|31729|Längd|685 mm|172|Skoklosters slott
41916|31771|Bredd|2730 mm|172|Skoklosters slott
41917|31771|Höjd|1580 mm|172|Skoklosters slott
41972|31791|Bredd|2100 mm|172|Skoklosters slott
41973|31791|Höjd|1995 mm|172|Skoklosters slott
42237|30476|Bredd|580 mm|172|Skoklosters slott
42238|30476|Höjd|435 mm|172|Skoklosters slott
42239|30477|Bredd|580 mm|172|Skoklosters slott
42240|30477|Höjd|430 mm|172|Skoklosters slott
42261|31920|Bredd|580 mm|172|Skoklosters slott
42262|31920|Höjd|440 mm|172|Skoklosters slott
42263|31921|Bredd|580 mm|172|Skoklosters slott
42264|31921|Höjd|440 mm|172|Skoklosters slott
42271|31925|Bredd|670 mm|172|Skoklosters slott
42272|31925|Höjd|575 mm|172|Skoklosters slott
42347|31953|Bredd|178 mm|172|Skoklosters slott
42348|31953|Höjd|185 mm|172|Skoklosters slott
42399|31979|Bredd|675 mm|172|Skoklosters slott
42400|31979|Höjd|700 mm|172|Skoklosters slott
42457|32008|Bredd|1405 mm|172|Skoklosters slott
42458|32008|Höjd|330 mm|172|Skoklosters slott
42555|32055|Diameter|305 mm|172|Skoklosters slott
42556|32055|Höjd|49 mm|172|Skoklosters slott
42557|32056|Diameter|290 mm|172|Skoklosters slott
42558|32056|Höjd|42 mm|172|Skoklosters slott
42739|32149|Bredd|106 mm|172|Skoklosters slott
42740|32149|Höjd|177 mm|172|Skoklosters slott
42758|32159|Diameter|169 mm|172|Skoklosters slott
42759|32159|Höjd|172 mm|172|Skoklosters slott
42760|32160|Diameter|167 mm|172|Skoklosters slott
42761|32160|Höjd|181 mm|172|Skoklosters slott
42811|32182|Diameter|110 mm|172|Skoklosters slott
42821|32189|Bredd|98 mm|172|Skoklosters slott
42822|32189|Djup|45 mm|172|Skoklosters slott
42823|32189|Längd|290 mm|172|Skoklosters slott
42824|32190|Diameter|210 mm|172|Skoklosters slott
42825|32190|Höjd|90 mm|172|Skoklosters slott
42826|32190|Längd|360 mm|172|Skoklosters slott
42829|32192|Bredd|80 mm|172|Skoklosters slott
42830|32192|Höjd|280 mm|172|Skoklosters slott
42831|32192|Längd|150 mm|172|Skoklosters slott
42832|32193|Längd|870 mm|172|Skoklosters slott
42833|32194|Diameter|150 mm|172|Skoklosters slott
42834|32194|Höjd|150 mm|172|Skoklosters slott
42943|32282|Bredd|1140 mm|172|Skoklosters slott
42944|32282|Höjd|870 mm|172|Skoklosters slott
42949|32285|Bredd|660 mm|172|Skoklosters slott
42950|32285|Höjd|840 mm|172|Skoklosters slott
42965|32293|Bredd|715 mm|172|Skoklosters slott
42966|32293|Höjd|870 mm|172|Skoklosters slott
42975|31640|Bredd|715 mm|172|Skoklosters slott
42976|31640|Höjd|870 mm|172|Skoklosters slott
42983|29192|Bredd|580 mm|172|Skoklosters slott
42984|29192|Höjd|705 mm|172|Skoklosters slott
42985|29193|Bredd|645 mm|172|Skoklosters slott
42986|29193|Höjd|770 mm|172|Skoklosters slott
42991|29196|Bredd|875 mm|172|Skoklosters slott
42992|29196|Höjd|1150 mm|172|Skoklosters slott
43013|32301|Bredd|490 mm|172|Skoklosters slott
43014|32301|Djup|540 mm|172|Skoklosters slott
43015|32301|Höjd|1120 mm|172|Skoklosters slott
43016|32302|Bredd|510 mm|172|Skoklosters slott
43017|32302|Djup|490 mm|172|Skoklosters slott
43018|32302|Höjd|870 mm|172|Skoklosters slott
43055|32315|Bredd|1560 mm|172|Skoklosters slott
43056|32315|Höjd|2140 mm|172|Skoklosters slott
43069|32322|Bredd|910 mm|172|Skoklosters slott
43070|32322|Höjd|1190 mm|172|Skoklosters slott
43071|32323|Bredd|615 mm|172|Skoklosters slott
43072|32323|Höjd|710 mm|172|Skoklosters slott
43075|32325|Bredd|770 mm|172|Skoklosters slott
43076|32325|Höjd|1100 mm|172|Skoklosters slott
43091|32333|Bredd|1180 mm|172|Skoklosters slott
43092|32333|Höjd|1345 mm|172|Skoklosters slott
43112|31269|Bredd|470 mm|172|Skoklosters slott
43113|31269|Höjd|580 mm|172|Skoklosters slott
43126|32341|Bredd|510 mm|172|Skoklosters slott
43127|32341|Höjd|630 mm|172|Skoklosters slott
43220|32379|Bredd|1190 mm|172|Skoklosters slott
43221|32379|Höjd|740 mm|172|Skoklosters slott
43222|32379|Längd|1880 mm|172|Skoklosters slott
43349|31273|Bredd|440 mm|172|Skoklosters slott
43350|31273|Djup|510 mm|172|Skoklosters slott
43351|31273|Höjd|840 mm|172|Skoklosters slott
43352|31274|Djup|659 mm|172|Skoklosters slott
43353|31274|Höjd|830 mm|172|Skoklosters slott
43354|31274|Längd|2370 mm|172|Skoklosters slott
43436|32442|Bredd|2540 mm|172|Skoklosters slott
43437|32442|Höjd|2200 mm|172|Skoklosters slott
43520|32519|Bredd|2255 mm|172|Skoklosters slott
43521|32519|Höjd|630 mm|172|Skoklosters slott
43642|32578|Bredd|520 mm c|172|Skoklosters slott
43643|32578|Höjd|370 mm c|172|Skoklosters slott
43648|32581|Bredd|520 mm c|172|Skoklosters slott
43649|32581|Höjd|380 mm c|172|Skoklosters slott
43654|32584|Bredd|520 mm c|172|Skoklosters slott
43655|32584|Höjd|360 mm c|172|Skoklosters slott
43660|32587|Bredd|390 mm c|172|Skoklosters slott
43661|32587|Höjd|330 mm c|172|Skoklosters slott
43666|32590|Bredd|280 mm|172|Skoklosters slott
43667|32590|Höjd|380 mm|172|Skoklosters slott
43685|32597|Bredd|780 mm|172|Skoklosters slott
43686|32597|Höjd|810 mm|172|Skoklosters slott
43687|32597|Längd|2460 mm|172|Skoklosters slott
43688|32598|Bredd|860 mm|172|Skoklosters slott
43689|32598|Höjd|855 mm|172|Skoklosters slott
43690|32598|Längd|1050 mm|172|Skoklosters slott
43691|32599|Bredd|415 mm|172|Skoklosters slott
43692|32599|Höjd|470 mm|172|Skoklosters slott
43693|32600|Bredd|257 mm|172|Skoklosters slott
43694|32600|Höjd|155 mm|172|Skoklosters slott
43718|32609|Bredd|830 mm|172|Skoklosters slott
43719|32609|Höjd|1020 mm|172|Skoklosters slott
43720|32610|Bredd|245 mm|172|Skoklosters slott
43721|32610|Höjd|285 mm|172|Skoklosters slott
43724|32612|Bredd|215 mm|172|Skoklosters slott
43725|32612|Höjd|285 mm|172|Skoklosters slott
43726|32613|Bredd|460 mm|172|Skoklosters slott
43727|32613|Höjd|335 mm|172|Skoklosters slott
43728|32614|Bredd|1240 mm|172|Skoklosters slott
43729|32614|Djup|760 mm|172|Skoklosters slott
43730|32614|Höjd|1060 mm|172|Skoklosters slott
43731|32615|Bredd|610 mm|172|Skoklosters slott
43732|32615|Djup|440 mm|172|Skoklosters slott
43733|32615|Höjd|1050 mm|172|Skoklosters slott
43767|32631|Bredd|580 mm|172|Skoklosters slott
43768|32631|Höjd|700 mm|172|Skoklosters slott
43769|32632|Bredd|710 mm|172|Skoklosters slott
43770|32632|Bredd|760 mm|172|Skoklosters slott
43771|32632|Höjd|980 mm|172|Skoklosters slott
43772|32632|Höjd|1030 mm|172|Skoklosters slott
43773|32633|Bredd|630 mm|172|Skoklosters slott
43774|32633|Höjd|780 mm|172|Skoklosters slott
43793|32641|Bredd|420 mm|172|Skoklosters slott
43794|32641|Höjd|475 mm|172|Skoklosters slott
43811|32647|Bredd|1230 mm|172|Skoklosters slott
43812|32647|Höjd|900 mm|172|Skoklosters slott
43813|32648|Bredd|230 mm|172|Skoklosters slott
43814|32648|Höjd|285 mm|172|Skoklosters slott
43815|32649|Bredd|222 mm|172|Skoklosters slott
43816|32649|Höjd|293 mm|172|Skoklosters slott
43817|32650|Bredd|230 mm|172|Skoklosters slott
43818|32650|Höjd|287 mm|172|Skoklosters slott
43819|32651|Bredd|232 mm|172|Skoklosters slott
43820|32651|Höjd|289 mm|172|Skoklosters slott
43821|32652|Bredd|226 mm|172|Skoklosters slott
43822|32652|Bredd|215 mm|172|Skoklosters slott
43823|32652|Höjd|288 mm|172|Skoklosters slott
43824|32652|Höjd|276 mm|172|Skoklosters slott
43825|32653|Bredd|215 mm|172|Skoklosters slott
43826|32653|Höjd|276 mm|172|Skoklosters slott
43827|32654|Bredd|225 mm|172|Skoklosters slott
43828|32654|Höjd|281 mm|172|Skoklosters slott
43829|32655|Bredd|212 mm|172|Skoklosters slott
43830|32655|Höjd|288 mm|172|Skoklosters slott
43831|32656|Bredd|280 mm|172|Skoklosters slott
43832|32656|Höjd|320 mm|172|Skoklosters slott
43833|32657|Bredd|350 mm|172|Skoklosters slott
43834|32657|Höjd|477 mm|172|Skoklosters slott
43888|32683|Bredd|490 mm|172|Skoklosters slott
43889|32683|Höjd|590 mm|172|Skoklosters slott
43906|32692|Bredd|480 mm|172|Skoklosters slott
43907|32692|Höjd|570 mm|172|Skoklosters slott
44006|32730|Bredd|670 mm|172|Skoklosters slott
44007|32730|Höjd|440 mm|172|Skoklosters slott
44152|32775|Bredd|915 mm|172|Skoklosters slott
44153|32775|Höjd|790 mm|172|Skoklosters slott
44156|32777|Bredd|1040 mm|172|Skoklosters slott
44157|32777|Höjd|860 mm|172|Skoklosters slott
44184|32791|Bredd|2120 mm|172|Skoklosters slott
44185|32791|Höjd|1410 mm|172|Skoklosters slott
44186|32792|Bredd|2130 mm|172|Skoklosters slott
44187|32792|Höjd|1430 mm|172|Skoklosters slott
44188|32793|Bredd|1980 mm|172|Skoklosters slott
44189|32793|Höjd|1420 mm|172|Skoklosters slott
44190|32794|Bredd|2150 mm|172|Skoklosters slott
44191|32794|Höjd|1440 mm|172|Skoklosters slott
44290|32837|Bredd|2350 mm|172|Skoklosters slott
44291|32837|Höjd|1090 mm|172|Skoklosters slott
44296|32840|Bredd|2260 mm|172|Skoklosters slott
44297|32840|Höjd|630 mm|172|Skoklosters slott
44302|32843|Bredd|1970 mm|172|Skoklosters slott
44303|32843|Höjd|1205 mm|172|Skoklosters slott
44371|32885|Längd|990 mm|172|Skoklosters slott
44392|33017|Längd|1125 mm|172|Skoklosters slott
44393|33018|Längd|900 mm|172|Skoklosters slott
44401|33026|Längd|640 mm|172|Skoklosters slott
44430|33046|Diameter|10 mm|172|Skoklosters slott
44439|33051|Längd|250 mm|172|Skoklosters slott
44440|33052|Höjd|210 mm|172|Skoklosters slott
44441|33052|Längd|220 mm|172|Skoklosters slott
44442|33053|Höjd|140 mm|172|Skoklosters slott
44443|33053|Längd|170 mm|172|Skoklosters slott
44444|33054|Höjd|105 mm|172|Skoklosters slott
44445|33054|Längd|225 mm|172|Skoklosters slott
44448|33056|Höjd|135 mm|172|Skoklosters slott
44449|33056|Längd|270 mm|172|Skoklosters slott
44474|33070|Bredd|1420 mm|172|Skoklosters slott
44475|33070|Längd|1520 mm|172|Skoklosters slott
44476|33071|Längd|840 mm c|172|Skoklosters slott
44477|33072|Längd|790 mm|172|Skoklosters slott
44499|32938|Längd|435 mm|172|Skoklosters slott
44500|32938|Längd|klinga 300 mm|172|Skoklosters slott
44525|33096|Bredd|4900 mm|172|Skoklosters slott
44526|33096|Höjd|3820 mm|172|Skoklosters slott
44595|33126|Längd|3585 mm|172|Skoklosters slott
44596|33127|Längd|3565 mm|172|Skoklosters slott
44597|33128|Längd|3415 mm|172|Skoklosters slott
44598|33129|Längd|3560 mm|172|Skoklosters slott
44599|33130|Längd|3560 mm|172|Skoklosters slott
44611|33142|Längd|3710 mm|172|Skoklosters slott
44612|33143|Längd|3550 mm|172|Skoklosters slott
44615|33146|Längd|3580 mm|172|Skoklosters slott
44616|33147|Längd|3540 mm|172|Skoklosters slott
44617|33148|Längd|3580 mm|172|Skoklosters slott
44618|33149|Längd|3570 mm|172|Skoklosters slott
44619|33150|Längd|3600 mm|172|Skoklosters slott
44620|33151|Längd|3570 mm|172|Skoklosters slott
