OmuId|OmuObjId|OmuTypS|OmuBemerkungM|OmuInhalt01M|ObjInventarNrS|ObjAufId|AufAufgabeS
98192|11678|Tillverkningsort||Strasbourg|XLVI:II:A.a.02.|174|Hallwylska museet
98197|11678|Tillverkningsland||Frankrike|XLVI:II:A.a.02.|174|Hallwylska museet
98202|11679|Tillverkningsort||Delft|XLVI:V:E.b.01.|174|Hallwylska museet
98207|11679|Tillverkningsland||Holland|XLVI:V:E.b.01.|174|Hallwylska museet
98572|11696|Tillverkningsland||Frankrike|XLVI:IV:D.a.01.|174|Hallwylska museet
98581|11697|Tillverkningsort||Lunéville|XLVI:IV:A.a.01.|174|Hallwylska museet
98586|11697|Tillverkningsland||Frankrike|XLVI:IV:A.a.01.|174|Hallwylska museet
98590|11698|Tillverkningsland||Schweiz|XLVI:IX:D.a.02.|174|Hallwylska museet
98607|11700|Tillverkningsort||Thüringen|XLVI:K.IV:D.a.01.|174|Hallwylska museet
98612|11700|Tillverkningsland||Tyskland|XLVI:K.IV:D.a.01.|174|Hallwylska museet
98617|11701|Tillverkningsort||Marieberg|XLVI:XI:C.h.01.|174|Hallwylska museet
98622|11701|Tillverkningsland||Sverige|XLVI:XI:C.h.01.|174|Hallwylska museet
98627|11702|Tillverkningsort||Rörstrand|XLVI:XI:E.f.01.|174|Hallwylska museet
98632|11702|Tillverkningsland||Sverige|XLVI:XI:E.f.01.|174|Hallwylska museet
98637|11703|Tillverkningsland||Tyskland|XLVI:K.IV:E.a.01.|174|Hallwylska museet
98653|11705|Tillverkningsort||Kiel|XLVI:XIII:F.a.01.|174|Hallwylska museet
98658|11705|Tillverkningsland||Tyskland|XLVI:XIII:F.a.01.|174|Hallwylska museet
98663|11706|Tillverkningsort||Etruria, Staffordshire|XLVI:K.I:A.a.01.|174|Hallwylska museet
98668|11706|Tillverkningsland||England|XLVI:K.I:A.a.01.|174|Hallwylska museet
98697|11710|Tillverkningsland||Frankrike|XLVI:IV:F.a.01.|174|Hallwylska museet
99958|11903|Tillverkningsort||Stockholm|LXIII:I:C.b.28.|174|Hallwylska museet
99963|11903|Tillverkningsland||Sverige|LXIII:I:C.b.28.|174|Hallwylska museet
111096|13202|Tillverkningsort||Stockholm|LXIII:I:H.h.a.02.|174|Hallwylska museet
111101|13202|Tillverkningsland||Sverige|LXIII:I:H.h.a.02.|174|Hallwylska museet
111728|13274|Tillverkningsort||Stockholm|XXVII:I:A.01.|174|Hallwylska museet
111733|13274|Tillverkningsland||Sverige|XXVII:I:A.01.|174|Hallwylska museet
112764|13423|Tillverkningsort||Amsterdam|XXXII:K.A.30.|174|Hallwylska museet
112770|13423|Tillverkningsland||Holland|XXXII:K.A.30.|174|Hallwylska museet
112795|13426|Tillverkningsort||Haarlem|XXXII:K.A.36.|174|Hallwylska museet
112802|13426|Tillverkningsland||Holland|XXXII:K.A.36.|174|Hallwylska museet
112869|13433|Tillverkningsort||Leiden|XXXII:K.A.42.|174|Hallwylska museet
112876|13433|Tillverkningsland||Holland|XXXII:K.A.42.|174|Hallwylska museet
112909|13387|Tillverkningsort||Toledo|XLVI:X:A.a.01.|174|Hallwylska museet
112914|13387|Tillverkningsland||Spanien|XLVI:X:A.a.01.|174|Hallwylska museet
113263|13447|Tillverkningsort||Antwerpen|XXXII:B.69.|174|Hallwylska museet
113270|13447|Tillverkningsland||Flandern|XXXII:B.69.|174|Hallwylska museet
113315|13452|Tillverkningsland||Tyskland|XLVI:XIII:K.a.01.|174|Hallwylska museet
113324|13453|Tillverkningsort||Gustavsberg|XLVI:XI:A.f.01.|174|Hallwylska museet
113329|13453|Tillverkningsland||Sverige|XLVI:XI:A.f.01.|174|Hallwylska museet
113334|13454|Tillverkningsort||Marieberg|XLVI:XI:C.g.01.|174|Hallwylska museet
113339|13454|Tillverkningsland||Sverige|XLVI:XI:C.g.01.|174|Hallwylska museet
113344|13455|Tillverkningsland||Schweiz|XLVI:IX:D.a.01.|174|Hallwylska museet
113352|13456|Tillverkningsort||Strasbourg|XLVI:II:A.a.01.|174|Hallwylska museet
113357|13456|Tillverkningsland||Frankrike|XLVI:II:A.a.01.|174|Hallwylska museet
113362|13457|Tillverkningsort||Rouen|XLVI:IV:E.c.01.|174|Hallwylska museet
113367|13457|Tillverkningsland||Frankrike|XLVI:IV:E.c.01.|174|Hallwylska museet
113372|13458|Tillverkningsort||Münden|XLVI:XIII:H.a.01.|174|Hallwylska museet
113377|13458|Tillverkningsland||Tyskland|XLVI:XIII:H.a.01.|174|Hallwylska museet
113382|13459|Tillverkningsort||Maastricht|XLVI:V:F.a.01.|174|Hallwylska museet
113387|13459|Tillverkningsland||Holland|XLVI:V:F.a.01.|174|Hallwylska museet
113392|13460|Tillverkningsort||Rörstrand|XLVI:XI:E.o.02.|174|Hallwylska museet
113397|13460|Tillverkningsland||Sverige|XLVI:XI:E.o.02.|174|Hallwylska museet
113402|13461|Tillverkningsort||Nyon|XLVI:IX:B.a.01.|174|Hallwylska museet
113407|13461|Tillverkningsland||Schweiz|XLVI:IX:B.a.01.|174|Hallwylska museet
113412|13462|Tillverkningsort||Köpenhamn|XLVI:I:A.b.01.|174|Hallwylska museet
113417|13462|Tillverkningsland||Danmark|XLVI:I:A.b.01.|174|Hallwylska museet
113422|13463|Tillverkningsort||Delft|XLVI:V:B.a.01.|174|Hallwylska museet
113427|13463|Tillverkningsland||Holland|XLVI:V:B.a.01.|174|Hallwylska museet
113432|13464|Tillverkningsort||Rörstrand|XLVI:XI:E.o.06.|174|Hallwylska museet
113437|13464|Tillverkningsland||Sverige|XLVI:XI:E.o.06.|174|Hallwylska museet
113442|13465|Tillverkningsort||Moustiers|XLVI:IV:C.a.01.|174|Hallwylska museet
113448|13465|Tillverkningsland||Frankrike|XLVI:IV:C.a.01.|174|Hallwylska museet
113453|13466|Tillverkningsland||Frankrike|XLVI:IV:F.b.01.|174|Hallwylska museet
113463|13467|Tillverkningsort||Köpenhamn|XLVI:I:A.b.02.|174|Hallwylska museet
113469|13467|Tillverkningsland||Danmark|XLVI:I:A.b.02.|174|Hallwylska museet
113474|13468|Tillverkningsort||Rörstrand|XLVI:XI:E.o.04.|174|Hallwylska museet
113480|13468|Tillverkningsland||Sverige|XLVI:XI:E.o.04.|174|Hallwylska museet
113485|13469|Tillverkningsort||Etruria, Staffordshire|XLVI:III:A.a.01.|174|Hallwylska museet
113490|13469|Tillverkningsland||Storbritannien|XLVI:III:A.a.01.|174|Hallwylska museet
113495|13470|Tillverkningsort||Rörstrand|XLVI:XI:E.n.01.|174|Hallwylska museet
113500|13470|Tillverkningsland||Sverige|XLVI:XI:E.n.01.|174|Hallwylska museet
113505|13471|Tillverkningsort||Köpenhamn|XLVI:I:B.b.01.|174|Hallwylska museet
113510|13471|Tillverkningsland||Danmark|XLVI:I:B.b.01.|174|Hallwylska museet
113515|13472|Tillverkningsort||Thüringen|XLVI:XIII:J.a.01.|174|Hallwylska museet
113520|13472|Tillverkningsland||Tyskland|XLVI:XIII:J.a.01.|174|Hallwylska museet
113525|13473|Tillverkningsort||Frankfurt an der Oder|XLVI:XIII:D.a.01.|174|Hallwylska museet
113530|13473|Tillverkningsland||Tyskland|XLVI:XIII:D.a.01.|174|Hallwylska museet
113535|13474|Tillverkningsort||Thüringen|XLVI:XIII:J.a.02.|174|Hallwylska museet
113540|13474|Tillverkningsland||Tyskland|XLVI:XIII:J.a.02.|174|Hallwylska museet
113545|13475|Tillverkningsort||Gustavsberg|XLVI:XI:A.d.02.|174|Hallwylska museet
113550|13475|Tillverkningsland||Sverige|XLVI:XI:A.d.02.|174|Hallwylska museet
113555|13476|Tillverkningsort||Gustavsberg|XLVI:XI:A.d.01.|174|Hallwylska museet
113560|13476|Tillverkningsland||Sverige|XLVI:XI:A.d.01.|174|Hallwylska museet
113565|13477|Tillverkningsort||Rörstrand|XLVI:XI:E.l.02.|174|Hallwylska museet
113570|13477|Tillverkningsland||Sverige|XLVI:XI:E.l.02.|174|Hallwylska museet
113575|13478|Tillverkningsort||Marieberg|XLVI:XI:C.e.01.|174|Hallwylska museet
113580|13478|Tillverkningsland||Sverige|XLVI:XI:C.e.01.|174|Hallwylska museet
113585|13479|Tillverkningsort||Rörstrand|XLVI:XI:E.k.01.|174|Hallwylska museet
113590|13479|Tillverkningsland||Sverige|XLVI:XI:E.k.01.|174|Hallwylska museet
113595|13480|Tillverkningsort||Rörstrand|XLVI:XI:E.k.02.|174|Hallwylska museet
113601|13480|Tillverkningsland||Sverige|XLVI:XI:E.k.02.|174|Hallwylska museet
113606|13481|Tillverkningsland||Okänt|XLVI:XIV:E.01.|174|Hallwylska museet
113614|13482|Tillverkningsort||Thüringen|XLVI:XIII:J.b.01.|174|Hallwylska museet
113619|13482|Tillverkningsland||Tyskland|XLVI:XIII:J.b.01.|174|Hallwylska museet
113624|13483|Tillverkningsland||Okänt|XLVI:XIV:D.01.|174|Hallwylska museet
113640|13485|Tillverkningsland||Tyskland|XLVI:XIII:K.e.01.|174|Hallwylska museet
113649|13486|Tillverkningsland||Okänt|XLVI:XIII:K.d.01.|174|Hallwylska museet
113658|13487|Tillverkningsort||Marieberg|XLVI:XI:C.d.01.|174|Hallwylska museet
113663|13487|Tillverkningsland||Sverige|XLVI:XI:C.d.01.|174|Hallwylska museet
113668|13488|Tillverkningsland||Tyskland|XLVI:K.IV:E.c.01.|174|Hallwylska museet
113676|13489|Tillverkningsland||Tyskland|XLVI:K.IV:E.c.02.|174|Hallwylska museet
113684|13490|Tillverkningsort||Rörstrand|XLVI:XI:E.j.02.|174|Hallwylska museet
113689|13490|Tillverkningsland||Sverige|XLVI:XI:E.j.02.|174|Hallwylska museet
113693|13491|Tillverkningsort||Rörstrand|XLVI:XI:E.j.01.|174|Hallwylska museet
113698|13491|Tillverkningsland||Sverige|XLVI:XI:E.j.01.|174|Hallwylska museet
113703|13492|Tillverkningsort||Frankfurt am Main|XLVI:XIII:C.a.03.|174|Hallwylska museet
113708|13492|Tillverkningsland||Tyskland|XLVI:XIII:C.a.03.|174|Hallwylska museet
113713|13493|Tillverkningsort||Magdeburg|XLVI:XIII:G.a.01.|174|Hallwylska museet
113718|13493|Tillverkningsland||Tyskland|XLVI:XIII:G.a.01.|174|Hallwylska museet
113723|13494|Tillverkningsort||Frankfurt am Main|XLVI:XIII:C.a.02.|174|Hallwylska museet
113728|13494|Tillverkningsland||Tyskland|XLVI:XIII:C.a.02.|174|Hallwylska museet
113733|13495|Tillverkningsort||Schretzheim|XLVI:XIII:I.a.01.|174|Hallwylska museet
113738|13495|Tillverkningsland||Tyskland|XLVI:XIII:I.a.01.|174|Hallwylska museet
113743|13496|Tillverkningsland||Ryssland|XLVI:VIII:B.a.01.|174|Hallwylska museet
113752|13497|Tillverkningsort||Gustavsberg|XLVI:XI:A.c.01.|174|Hallwylska museet
113757|13497|Tillverkningsland||Sverige|XLVI:XI:A.c.01.|174|Hallwylska museet
113762|13498|Tillverkningsland||Tyskland|XLVI:XIII:K.c.01.|174|Hallwylska museet
113771|13499|Tillverkningsort||Rörstrand|XLVI:XI:E.h.01.|174|Hallwylska museet
113776|13499|Tillverkningsland||Sverige|XLVI:XI:E.h.01.|174|Hallwylska museet
113780|13500|Tillverkningsort||Marseille|XLVI:IV:B.b.01.|174|Hallwylska museet
113785|13500|Tillverkningsland||Frankrike|XLVI:IV:B.b.01.|174|Hallwylska museet
113790|13501|Tillverkningsort||Nürnberg|XLVI:K.IV:C.a.01.|174|Hallwylska museet
113795|13501|Tillverkningsland||Tyskland|XLVI:K.IV:C.a.01.|174|Hallwylska museet
113800|13502|Tillverkningsort||Ansbach|XLVI:K.IV:A.a.01.|174|Hallwylska museet
113805|13502|Tillverkningsland||Tyskland|XLVI:K.IV:A.a.01.|174|Hallwylska museet
113810|13503|Tillverkningsland||Tyskland|XLVI:K.IV:E.b.01.|174|Hallwylska museet
113818|13504|Tillverkningsort||Hanau|XLVI:K.IV:B.a.01.|174|Hallwylska museet
113823|13504|Tillverkningsland||Tyskland|XLVI:K.IV:B.a.01.|174|Hallwylska museet
113828|13505|Tillverkningsland||Italien|XLVI:VI:D.c.02.|174|Hallwylska museet
113848|13507|Tillverkningsland||Okänt|XLVI:XIV:F.01.|174|Hallwylska museet
113881|13511|Tillverkningsort||Rörstrand|XLVI:XI:E.g.02.|174|Hallwylska museet
113886|13511|Tillverkningsland||Sverige|XLVI:XI:E.g.02.|174|Hallwylska museet
113891|13512|Tillverkningsort||Damm|XLVI:XIII:B.a.01.|174|Hallwylska museet
113897|13512|Tillverkningsland||Tyskland|XLVI:XIII:B.a.01.|174|Hallwylska museet
113902|13513|Tillverkningsort||Köpenhamn|XLVI:I:B:a.01.|174|Hallwylska museet
113908|13513|Tillverkningsland||Danmark|XLVI:I:B:a.01.|174|Hallwylska museet
113913|13514|Tillverkningsort||Thüringen|XLVI:XIII:J.a.03.|174|Hallwylska museet
113918|13514|Tillverkningsland||Tyskland|XLVI:XIII:J.a.03.|174|Hallwylska museet
113923|13515|Tillverkningsland||Okänt|XLVI:XIV:A.01.|174|Hallwylska museet
113931|13516|Tillverkningsort||Marieberg|XLVI:XI:C.b.02.|174|Hallwylska museet
113936|13516|Tillverkningsland||Sverige|XLVI:XI:C.b.02.|174|Hallwylska museet
113951|13361|Tillverkningsort||S:t Eriks Lervarufabriker, Uppsala|XLVI:XI:H.a.01.|174|Hallwylska museet
113956|13361|Tillverkningsland||Sverige|XLVI:XI:H.a.01.|174|Hallwylska museet
113961|13362|Tillverkningsort||Coburg|XLVI:XIII:A.a.01.|174|Hallwylska museet
113966|13362|Tillverkningsland||Tyskland|XLVI:XIII:A.a.01.|174|Hallwylska museet
113971|13363|Tillverkningsort||Gustavsberg|XLVI:XI:A.b.02.|174|Hallwylska museet
113976|13363|Tillverkningsland||Sverige|XLVI:XI:A.b.02.|174|Hallwylska museet
113991|13365|Tillverkningsort||Gustavsberg|XLVI:XI:A.b.01.|174|Hallwylska museet
113996|13365|Tillverkningsland||Sverige|XLVI:XI:A.b.01.|174|Hallwylska museet
114001|13366|Tillverkningsort||Gustavsberg|XLVI:XI:A.a.01.|174|Hallwylska museet
114006|13366|Tillverkningsland||Sverige|XLVI:XI:A.a.01.|174|Hallwylska museet
114011|13367|Tillverkningsland||Okänt|XLVI:XIV:C.01.|174|Hallwylska museet
114019|13368|Tillverkningsland||Okänt|XLVI:XIV:G.01.|174|Hallwylska museet
114027|13369|Tillverkningsland||Okänt|XLVI:XIV:B.01.|174|Hallwylska museet
114036|13370|Tillverkningsort||Rörstrand|XLVI:XI:E.a.01.|174|Hallwylska museet
114041|13370|Tillverkningsland||Sverige|XLVI:XI:E.a.01.|174|Hallwylska museet
114073|13374|Tillverkningsort||Köpenhamn|XLVI:I:A.a.01.|174|Hallwylska museet
114078|13374|Tillverkningsland||Danmark|XLVI:I:A.a.01.|174|Hallwylska museet
114083|13375|Tillverkningsort||Urbino|XLVI:VI:C.a.01.|174|Hallwylska museet
114088|13375|Tillverkningsland||Italien|XLVI:VI:C.a.01.|174|Hallwylska museet
114398|13567|Tillverkningsort||Stockholm|XLII:I:K.d.01.|174|Hallwylska museet
114403|13567|Tillverkningsland||Sverige|XLII:I:K.d.01.|174|Hallwylska museet
114899|13632|Tillverkningsort||Stockholm|VII:III:O.a.01.|174|Hallwylska museet
114904|13632|Tillverkningsland||Sverige|VII:III:O.a.01.|174|Hallwylska museet
116159|13887|Tillverkningsort||Utrecht|XXXII:B.158.|174|Hallwylska museet
116165|13887|Tillverkningsland||Holland|XXXII:B.158.|174|Hallwylska museet
116180|13889|Tillverkningsland||Holland|XXXII:B.117.|174|Hallwylska museet
116201|13897|Tillverkningsland||Holland|XXXII:K.A.19.|174|Hallwylska museet
116386|14117|Tillverkningsland||Frankrike|XXXII:B.153.|174|Hallwylska museet
116415|14120|Tillverkningsland||Holland|XXXII:B.101.|174|Hallwylska museet
116686|13821|Tillverkningsort||Ulfsunda|XLV:I:F.d.b.01.|174|Hallwylska museet
116691|13821|Tillverkningsland||Sverige|XLV:I:F.d.b.01.|174|Hallwylska museet
117175|13872|Tillverkningsland||Tunisien|XLVI:K.III:A.a.02.|174|Hallwylska museet
117183|13873|Tillverkningsland||Tunisien|XLVI:K.III:A.a.04.|174|Hallwylska museet
117191|13874|Tillverkningsland||Tunisien|XLVI:K.III:A.a.01.|174|Hallwylska museet
117199|13875|Tillverkningsland||Tunisien|XLVI:K:III:A.a.03.|174|Hallwylska museet
117207|13876|Tillverkningsland||Tunisien|XLVI:XII:A.a.03.|174|Hallwylska museet
117216|13877|Tillverkningsland||Tunisien|XLVI:XII:A.a.01.|174|Hallwylska museet
117224|13878|Tillverkningsland||Tunisien|XLVI:XII:A.a.02.|174|Hallwylska museet
117251|13890|Tillverkningsland||Holland|XXXII:B.70.|174|Hallwylska museet
117272|13892|Tillverkningsland||Tyskland|XXXII:B.61.|174|Hallwylska museet
117578|13935|Tillverkningsort||Stockholm|VII:K.III:B.c.01.|174|Hallwylska museet
117583|13935|Tillverkningsland||Sverige|VII:K.III:B.c.01.|174|Hallwylska museet
118559|14103|Tillverkningsland||Holland|XXXII:B.75.|174|Hallwylska museet
118569|14104|Tillverkningsort||Delft|XXXII:B.125.|174|Hallwylska museet
118575|14104|Tillverkningsland||Holland|XXXII:B.125.|174|Hallwylska museet
118590|14121|Tillverkningsland||Frankrike|XXXII:B.154.|174|Hallwylska museet
118609|14123|Tillverkningsland||Flandern|XXXII:B.74.|174|Hallwylska museet
118657|14128|Tillverkningsland||Holland|XXXII:B.71.|174|Hallwylska museet
118667|14129|Tillverkningsort||Leiden|XXXII:B.92.|174|Hallwylska museet
118673|14129|Tillverkningsland||Holland|XXXII:B.92.|174|Hallwylska museet
118678|14130|Tillverkningsort||Amsterdam|XXXII:B.99.|174|Hallwylska museet
118684|14130|Tillverkningsland||Holland|XXXII:B.99.|174|Hallwylska museet
118689|14131|Tillverkningsort||Antwerpen|XXXII:B.166.|174|Hallwylska museet
118695|14131|Tillverkningsland||Flandern|XXXII:B.166.|174|Hallwylska museet
118748|14137|Tillverkningsort||Antwerpen|XXXII:B.107.|174|Hallwylska museet
118754|14137|Tillverkningsland||Flandern|XXXII:B.107.|174|Hallwylska museet
118759|14138|Tillverkningsland||Holland|XXXII:B.109.|174|Hallwylska museet
118790|14141|Tillverkningsort||Haarlem|XXXII:B.93.|174|Hallwylska museet
118796|14141|Tillverkningsland||Holland|XXXII:B.93.|174|Hallwylska museet
118810|14143|Tillverkningsland||Holland|XXXII:B.51.|174|Hallwylska museet
118839|14146|Tillverkningsland||Holland|XXXII:B.82.|174|Hallwylska museet
118849|14147|Tillverkningsort||Amsterdam|XXXII:B.119.|174|Hallwylska museet
118855|14147|Tillverkningsland||Holland|XXXII:B.119.|174|Hallwylska museet
118880|14150|Tillverkningsland||Holland|XXXII:B.55.|174|Hallwylska museet
118899|14152|Tillverkningsland||Holland|XXXII:B.78.|174|Hallwylska museet
118951|14157|Tillverkningsland||Holland|XXXII:B.72.|174|Hallwylska museet
118961|14158|Tillverkningsland||Holland|XXXII:B.127.|174|Hallwylska museet
119030|14165|Tillverkningsland||Holland|XXXII:B.140.|174|Hallwylska museet
119041|14166|Tillverkningsort||Amsterdam|XXXII:B.110.|174|Hallwylska museet
119047|14166|Tillverkningsland||Holland|XXXII:B.110.|174|Hallwylska museet
119105|14172|Tillverkningsort||Amsterdam|XXXII:B.20.|174|Hallwylska museet
119111|14172|Tillverkningsland||Holland|XXXII:B.20.|174|Hallwylska museet
119136|14055|Tillverkningsort||Haarlem|XXXII:B.76.|174|Hallwylska museet
119142|14055|Tillverkningsland||Holland|XXXII:B.76.|174|Hallwylska museet
119158|14057|Tillverkningsort||Haarlem|XXXII:B.124.|174|Hallwylska museet
119164|14057|Tillverkningsland||Holland|XXXII:B.124.|174|Hallwylska museet
119261|14183|Tillverkningsort||Haarlem|XXXII:B.143.|174|Hallwylska museet
119268|14183|Tillverkningsland||Holland|XXXII:B.143.|174|Hallwylska museet
119292|14186|Tillverkningsland||Holland|XXXII:B.73.|174|Hallwylska museet
119302|14187|Tillverkningsland||Holland|XXXII:B.130.|174|Hallwylska museet
120272|14402|Tillverkningsland||Tyskland|XXVI:A.01.|174|Hallwylska museet
121803|14420|Tillverkningsort||Neu-Alm, Württemberg|XXVI:K.A.01.|174|Hallwylska museet
121808|14420|Tillverkningsland||Tyskland|XXVI:K.A.01.|174|Hallwylska museet
123623|14633|Tillverkningsland||Kina|XLVIII:XI:C.a.c.02.|174|Hallwylska museet
124959|14778|Tillverkningsland||Japan|XLVIII:XIII:C.e.02.|174|Hallwylska museet
124991|14782|Tillverkningsland||Persien|XLVIII:XIV:A.01.|174|Hallwylska museet
128024|15175|Tillverkningsland||Egypten|LI:I:B.a.01.|174|Hallwylska museet
129845|15376|Tillverkningsland||Kina|XLVIII:VIII:B.e.f.01.|174|Hallwylska museet
130951|15550|Tillverkningsort||Isfahan|S.LX:I:D.i.01.|174|Hallwylska museet
130957|15550|Tillverkningsland||Iran|S.LX:I:D.i.01.|174|Hallwylska museet
131013|15557|Tillverkningsort||Hila|LX:I:C.a.01.|174|Hallwylska museet
131018|15557|Tillverkningsland||Dagestan|LX:I:C.a.01.|174|Hallwylska museet
131031|15559|Tillverkningsland||Kaukasien|LX:I:C.d.02.|174|Hallwylska museet
131341|15596|Tillverkningsland||Sverige|XXXII:K.A.02.|174|Hallwylska museet
131829|15636|Tillverkningsort||Antwerpen|XXXII:K.A.29.|174|Hallwylska museet
131835|15636|Tillverkningsland||Flandern|XXXII:K.A.29.|174|Hallwylska museet
132151|15673|Tillverkningsland||Schweiz|XXXIII:B.c.11.|174|Hallwylska museet
132184|15677|Tillverkningsland||Schweiz|XXXIII:B.c.10.|174|Hallwylska museet
132765|15744|Tillverkningsland||England|XXI:I:D.a.03.|174|Hallwylska museet
133657|15841|Tillverkningsland||Azerbajdzjan|LX:I:C.c.02.|174|Hallwylska museet
134035|15884|Tillverkningsland||Italien|XXI:I:D.a.05.|174|Hallwylska museet
134985|16017|Tillverkningsort||London|XXI:I:D.b.04.|174|Hallwylska museet
134990|16017|Tillverkningsland||Storbritannien|XXI:I:D.b.04.|174|Hallwylska museet
135236|16046|Tillverkningsland||Tyskland|VII:K.II:C.a.03.|174|Hallwylska museet
135851|16391|Tillverkningsort||Paris|XXXVIII:G.a.28.|174|Hallwylska museet
135856|16391|Tillverkningsland||Frankrike|XXXVIII:G.a.28.|174|Hallwylska museet
136008|16409|Tillverkningsland||Sverige|S.LXIV:I:L.a.f.c.03.|174|Hallwylska museet
136487|16203|Tillverkningsort||Stockholm; Landskrona|IV:I:D.01.|174|Hallwylska museet
136492|16203|Tillverkningsland||Sverige|IV:I:D.01.|174|Hallwylska museet
137084|16273|Tillverkningsort||Stockholm|X:II:J.c.02.|174|Hallwylska museet
137089|16273|Tillverkningsland||Sverige|X:II:J.c.02.|174|Hallwylska museet
137595|16153|Tillverkningsort||Stockholm|X:II:D.a.01.|174|Hallwylska museet
137600|16153|Tillverkningsland||Sverige|X:II:D.a.01.|174|Hallwylska museet
137830|16330|Tillverkningsland||Frankrike|XXXVIII:E.d.01.|174|Hallwylska museet
137838|16331|Tillverkningsort||Göteborg|XLII:I:J.j.04.|174|Hallwylska museet
137843|16331|Tillverkningsland||Sverige|XLII:I:J.j.04.|174|Hallwylska museet
138273|16370|Tillverkningsland||Tyskland eller Schweiz|XXV:I:B.a.01.|174|Hallwylska museet
138324|16376|Tillverkningsort||Stockholm|XXV:I:E.a.05.|174|Hallwylska museet
138329|16376|Tillverkningsland||Sverige|XXV:I:E.a.05.|174|Hallwylska museet
138447|16389|Tillverkningsland||Tyskland|XXXVIII:B.04.|174|Hallwylska museet
138564|16416|Tillverkningsland||Estland|XLIV:I:G.03.|174|Hallwylska museet
138617|16422|Tillverkningsort||Stockholm|XXV:V:A.01.|174|Hallwylska museet
138622|16422|Tillverkningsland||Sverige|XXV:V:A.01.|174|Hallwylska museet
138626|16423|Tillverkningsort||Stockholm|XLII:I:J.e.09.|174|Hallwylska museet
138631|16423|Tillverkningsland||Sverige|XLII:I:J.e.09.|174|Hallwylska museet
138636|16424|Tillverkningsort||Stockholm|XLII:I:F.a.04.|174|Hallwylska museet
138641|16424|Tillverkningsland||Sverige|XLII:I:F.a.04.|174|Hallwylska museet
138656|16426|Tillverkningsort||Stockholm|XLII:I:K.c.02.|174|Hallwylska museet
138661|16426|Tillverkningsland||Sverige|XLII:I:K.c.02.|174|Hallwylska museet
139014|16477|Tillverkningsort||Rom|XLIV:K.I:B.01.|174|Hallwylska museet
139019|16477|Tillverkningsland||Italien|XLIV:K.I:B.01.|174|Hallwylska museet
139257|16495|Tillverkningsland||Ryssland|XLII:I:J.k.02.|174|Hallwylska museet
139333|16504|Tillverkningsort||Stockholm|XXV:III:I.a.01.|174|Hallwylska museet
139339|16504|Tillverkningsland||Sverige|XXV:III:I.a.01.|174|Hallwylska museet
139570|16532|Tillverkningsort||Stockholm|XLII:I:G.d.10.|174|Hallwylska museet
139576|16532|Tillverkningsland||Sverige|XLII:I:G.d.10.|174|Hallwylska museet
139760|16552|Tillverkningsort||Frankfurt am Main|XXV:III:E.d.01.|174|Hallwylska museet
139765|16552|Tillverkningsland||Tyskland|XXV:III:E.d.01.|174|Hallwylska museet
139814|16558|Tillverkningsort||Wien|XXV:I:F.b.02.|174|Hallwylska museet
139819|16558|Tillverkningsland||Österrike|XXV:I:F.b.02.|174|Hallwylska museet
139824|16559|Tillverkningsland||Frankrike|XXV:I:F.b.01.|174|Hallwylska museet
139832|16560|Tillverkningsort||Genève|XXV:I:F.a.02.|174|Hallwylska museet
139837|16560|Tillverkningsland||Schweiz|XXV:I:F.a.02.|174|Hallwylska museet
140624|16688|Tillverkningsort||Meissen|XLVII:XII:O.b.e.20.|174|Hallwylska museet
140630|16688|Tillverkningsland||Tyskland|XLVII:XII:O.b.e.20.|174|Hallwylska museet
